frame,fss_sent_centric,sent_id,sentence,word
causation,0.182322793808,FNC-1711,Your contribution to Goodwill will mean more than you may know .,mean
reporting,0.0,FNC-1711,Your contribution to Goodwill will mean more than you may know .,mean
leadership,0.0,FNC-0371,You can build an appetite for dinner by making your way from the beach to the restaurant .,build
progress,0.247093129073,FNC-0371,You can build an appetite for dinner by making your way from the beach to the restaurant .,build
building,0.676718147941,FNC-0371,You can build an appetite for dinner by making your way from the beach to the restaurant .,build
cause_to_start,0.309936241153,FNC-0371,You can build an appetite for dinner by making your way from the beach to the restaurant .,build
cause_change,0.249284519364,FNC-0371,You can build an appetite for dinner by making your way from the beach to the restaurant .,build
people,0.0,FNC-0371,You can build an appetite for dinner by making your way from the beach to the restaurant .,build
expertise,0.0,FNC-0371,You can build an appetite for dinner by making your way from the beach to the restaurant .,build
contingency,0.0,FNC-0371,You can build an appetite for dinner by making your way from the beach to the restaurant .,build
part_whole,0.0,FNC-0371,You can build an appetite for dinner by making your way from the beach to the restaurant .,build
reliance,0.0,FNC-0371,You can build an appetite for dinner by making your way from the beach to the restaurant .,build
change_position_on_a_scale,0.0849157521848,FNC-0371,You can build an appetite for dinner by making your way from the beach to the restaurant .,build
undergo_change,0.0849157521848,FNC-0371,You can build an appetite for dinner by making your way from the beach to the restaurant .,build
manufacturing,0.329113716445,FNC-0371,You can build an appetite for dinner by making your way from the beach to the restaurant .,build
gizmo,0.0,FNC-0371,You can build an appetite for dinner by making your way from the beach to the restaurant .,build
amalgamation,0.0,FNC-0371,You can build an appetite for dinner by making your way from the beach to the restaurant .,build
coming_up_with,0.0641740728895,FNC-0371,You can build an appetite for dinner by making your way from the beach to the restaurant .,build
cause_to_amalgamate,0.0,FNC-0371,You can build an appetite for dinner by making your way from the beach to the restaurant .,build
resolve_problem,0.0,FNC-0371,You can build an appetite for dinner by making your way from the beach to the restaurant .,build
locale_by_use,0.0,FNC-0371,You can build an appetite for dinner by making your way from the beach to the restaurant .,build
ingredients,0.0,FNC-0371,You can build an appetite for dinner by making your way from the beach to the restaurant .,build
aggregate,0.0,FNC-2632,"To counter this , the populations moved from their homes on the coast and built settlements inland , out of sight of the raiding parties .",sight
containing,0.0418264312587,FNC-2632,"To counter this , the populations moved from their homes on the coast and built settlements inland , out of sight of the raiding parties .",sight
medical_conditions,0.0051077610282,FNC-2632,"To counter this , the populations moved from their homes on the coast and built settlements inland , out of sight of the raiding parties .",sight
range,0.573061315936,FNC-2632,"To counter this , the populations moved from their homes on the coast and built settlements inland , out of sight of the raiding parties .",sight
filling,0.0,FNC-2632,"To counter this , the populations moved from their homes on the coast and built settlements inland , out of sight of the raiding parties .",sight
abounding_with,0.0,FNC-2632,"To counter this , the populations moved from their homes on the coast and built settlements inland , out of sight of the raiding parties .",sight
assemble,0.0,FNC-2632,"To counter this , the populations moved from their homes on the coast and built settlements inland , out of sight of the raiding parties .",sight
placing,0.0559081719657,FNC-2632,"To counter this , the populations moved from their homes on the coast and built settlements inland , out of sight of the raiding parties .",sight
perception_active,0.245315323126,FNC-2632,"To counter this , the populations moved from their homes on the coast and built settlements inland , out of sight of the raiding parties .",sight
cause_motion,0.0,FNC-2632,"To counter this , the populations moved from their homes on the coast and built settlements inland , out of sight of the raiding parties .",sight
becoming_aware,0.257542152557,FNC-2632,"To counter this , the populations moved from their homes on the coast and built settlements inland , out of sight of the raiding parties .",sight
quantity,0.0,FNC-2632,"To counter this , the populations moved from their homes on the coast and built settlements inland , out of sight of the raiding parties .",sight
gizmo,0.0,FNC-2632,"To counter this , the populations moved from their homes on the coast and built settlements inland , out of sight of the raiding parties .",sight
communicate_categorization,0.0,FNC-2632,"To counter this , the populations moved from their homes on the coast and built settlements inland , out of sight of the raiding parties .",sight
sufficiency,0.0,FNC-2632,"To counter this , the populations moved from their homes on the coast and built settlements inland , out of sight of the raiding parties .",sight
come_together,0.0,FNC-2632,"To counter this , the populations moved from their homes on the coast and built settlements inland , out of sight of the raiding parties .",sight
causation,0.0,FNC-2632,"To counter this , the populations moved from their homes on the coast and built settlements inland , out of sight of the raiding parties .",sight
familiarity,0.0,FNC-2632,"To counter this , the populations moved from their homes on the coast and built settlements inland , out of sight of the raiding parties .",sight
aggregate,0.0164190359513,FNC-2588,"To counter this , the populations moved from their homes on the coast and built settlements inland , out of sight of the raiding parties .",settlements
cause_change,0.005597482548,FNC-2588,"To counter this , the populations moved from their homes on the coast and built settlements inland , out of sight of the raiding parties .",settlements
colonization,0.522742307568,FNC-2588,"To counter this , the populations moved from their homes on the coast and built settlements inland , out of sight of the raiding parties .",settlements
make_agreement_on_action,0.131416646256,FNC-2588,"To counter this , the populations moved from their homes on the coast and built settlements inland , out of sight of the raiding parties .",settlements
buildings,0.138006494875,FNC-2588,"To counter this , the populations moved from their homes on the coast and built settlements inland , out of sight of the raiding parties .",settlements
locale_by_use,0.362205922568,FNC-2588,"To counter this , the populations moved from their homes on the coast and built settlements inland , out of sight of the raiding parties .",settlements
be_in_agreement_on_assessment,0.115720833194,FNC-2588,"To counter this , the populations moved from their homes on the coast and built settlements inland , out of sight of the raiding parties .",settlements
leadership,0.114517004784,FNC-0160,QN : Was an associate of bin Laden arrested in the Middle East ?,associate
subordinates_and_superiors,0.69647361073,FNC-0160,QN : Was an associate of bin Laden arrested in the Middle East ?,associate
people,0.388523263288,FNC-0160,QN : Was an associate of bin Laden arrested in the Middle East ?,associate
